id,enabled,installdat,type,elevation,watertype,jointtype,material,diameter1,diameter2,rotation,modelid,comment,status,mfg,megalugmfg,megalugmdl,fitangle,surveyelev,globalid,creator,creationda,editdate,editor,newt,northing,easting,icon_url
"5684",Yes,2008/06/09,Coupling,4800.605,Potable,Gasket,PVC,"3","3","90",FIT5440,,Retired,,,,,,83ca8761-79dc-403b-a801-f2b20f1a37dd,lkoons,2019/02/13,2019/02/13,lkoons,,1428756.72218882,3218033.12660789,./0.png
"5685",Yes,2009/03/01,Coupling,4799.215,Potable,Gasket,PVC,"3","3","90",FIT5441,,Retired,,,,,,5f6055ef-db65-4050-a12b-a604eb8cba13,lkoons,2019/02/13,2019/02/13,lkoons,,1428454.94129631,3218032.77457447,./0.png
"5686",Yes,2009/03/01,Coupling,4799.135,Potable,Gasket,PVC,"3","3","90",FIT5442,,Retired,,,,,,a327d61e-5155-47b4-a330-2e25c85d357f,lkoons,2019/02/13,2019/02/13,lkoons,,1428452.94326881,3218032.70206806,./0.png
"5688",Yes,2008/12/01,Coupling,4794.593,Potable,Gasket,PVC,"3","3","90",FIT5444,,Retired,,,,,,b3bc2f7b-e648-4e57-a13c-f2205718ab79,lkoons,2019/02/13,2019/02/13,lkoons,,1428236.4535443,3218027.68370539,./0.png
"5689",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"6","2","270",FIT5445,,Retired,,,,,,475c92e7-ca41-42a6-89b2-04a82873334b,lkoons,2019/02/13,2019/02/13,lkoons,,1466276.91486481,3196570.42412655,./0.png
"5690",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"6","4","270",FIT5446,,Retired,,,,,,24c052fd-6d92-45d0-b3ee-762df0951926,lkoons,2019/02/13,2019/02/13,lkoons,,1466252.66655372,3196570.49794531,./0.png
"5691",Yes,,Tee,4765.84,Potable,Gasket,DuctileIron,"6","6","270",FIT5447,,Active,,,,,,2f438436-7b63-4dad-948e-4e4a97db9175,lkoons,2019/02/13,2019/02/13,lkoons,,1419849.60516056,3207443.81150047,./0.png
"5692",Yes,,Saddle,4764.628,Potable,Other,Other,"6","1","0",FIT5448,,Retired,,,,,,86933a9b-111b-459e-93dc-0dfa6d42016d,lkoons,2019/02/13,2019/02/13,lkoons,,1419844.70457982,3207444.09463638,./0.png
"5693",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"16","16","0",FIT5449,,Active,,,,,,7758821f-06b1-4ad3-abd7-3600f4e9b949,lkoons,2019/02/13,2019/02/13,lkoons,,1462597.47471714,3130600.80180097,./0.png
"5694",Yes,,Bend,4763.27,Potable,Flange,PVC,"6","6","0",FIT5450,,Active,,,,"45",,6aab97dd-b36d-4f29-a99f-1b2edbb00c84,lkoons,2019/02/13,2019/02/13,lkoons,,1419018.33549765,3207371.39169781,./0.png
"5695",Yes,,Bend,4763.53,Potable,Flange,PVC,"6","6","0",FIT5451,,Active,,,,"45",,1b07e055-ccfe-492f-8cda-06f5842e637d,lkoons,2019/02/13,2019/02/13,lkoons,,1419043.90270373,3207450.79737888,./0.png
"5696",Yes,2010/04/01,Tee,4764.48,Potable,Mechanical,DuctileIron,"6","6","270",FIT5452,,Active,Star,Star,"3500",,,bd1f6bbe-dd29-4e2e-816b-1f8f9025f23e,lkoons,2019/02/13,2019/02/13,lkoons,,1419813.30602056,3207444.56051472,./0.png
"5697",Yes,2010/05/03,Coupling,4764.901,Potable,Mechanical,DuctileIron,"6","6","0",FIT5453,,Active,Romac,,,,,89ee5700-397c-4b84-8962-9b740af907fd,lkoons,2019/02/13,2019/02/13,lkoons,,1419869.86693107,3207444.08315347,./0.png
"5698",Yes,2010/04/01,Reducer,5020.614,Potable,Mechanical,DuctileIron,"6","3","270",FIT5454,,Active,Tyler,Ebba,1500C,,,7c2e1fcc-119a-4666-acc8-5a656fd44bc1,lkoons,2019/02/13,2019/02/13,lkoons,,1471734.2720603,3206349.5197258,./0.png
"5699",Yes,2010/05/10,SolidSleeve,4942.278,Potable,Mechanical,DuctileIron,"4","4","0",FIT5455,,Active,Tyler,Star,"3500",,,8710f6ff-177c-4078-b125-faa7ed09ed30,lkoons,2019/02/13,2019/02/13,lkoons,,1471703.28622989,3228415.12979397,./0.png
"5700",Yes,2010/05/10,Bend,4944.868,Potable,Mechanical,DuctileIron,"4","4","0",FIT5456,,Active,Tyler,Star,"3500","90",,dc3fc916-b55b-4c6f-ab14-05733aacb098,lkoons,2019/02/13,2019/02/13,lkoons,,1471705.21470372,3228454.05917805,./0.png
"5701",Yes,,Bend,0,Potable,Glue,PVC,"4","4","0",FIT5457,,Active,,,,"90",,9e3880d5-5e52-4df0-9f7f-5d249ebaf8a0,lkoons,2019/02/13,2019/02/13,lkoons,,1471678.92243348,3228454.15038522,./0.png
"5702",Yes,2010/05/10,Coupling,4945.633,Potable,Mechanical,DuctileIron,"4","4","0",FIT5458,,Active,Powerseal,,,,,6a572435-57a2-46ef-b4fb-25ab8010ddbd,lkoons,2019/02/13,2019/02/13,lkoons,,1471703.31247656,3228392.7965053,./0.png
"5703",Yes,,Tee,0,Potable,Mechanical,PVC,"3","2","0",FIT5459,,Active,,,,"90",,4d62203d-ab23-445f-b792-054dbe5d9e03,lkoons,2019/02/13,2019/02/13,lkoons,,1445712.20861898,3238742.34437571,./0.png
"5704",Yes,2010/05/03,Tap,4871.581,Potable,Unknown,Brass,"2",Unknown,"0",FIT5460,,Active,,,,,,2cf24a84-54ec-4bc6-90e8-b2384541e3e5,lkoons,2019/02/13,2019/02/13,lkoons,,1445712.49864465,3238742.35585864,./0.png
"5705",Yes,2010/05/03,Cap,4871.587,Potable,Mechanical,DuctileIron,"2",Unknown,"270",FIT5461,,Active,,,,,,c2ab142d-70d8-4fbf-a731-e7b45bc498a5,lkoons,2019/02/13,2019/02/13,lkoons,,1445712.82246289,3238742.34207913,./0.png
"5706",Yes,2010/04/05,Coupling,4679.991,Potable,Gasket,PVC,"3","3","0",FIT5462,,Active,,,,,,263b17f5-7959-4fcc-adac-318948b0e33c,lkoons,2019/02/13,2019/02/13,lkoons,,1410424.51705539,3265675.96340863,./0.png
"5707",Yes,2010/04/05,Reducer,4680.481,Potable,Mechanical,DuctileIron,"3","2","0",FIT5463,,Active,,,,,,31bf7240-6457-4ce3-a3f2-2690b3a318b0,lkoons,2019/02/13,2019/02/13,lkoons,,1410424.3438274,3265674.06577463,./0.png
"5708",Yes,2010/04/05,Coupling,4680.195,Potable,Unknown,PVC,"1","0.75","0",FIT5464,,Active,,,,,,dab3643b-204b-4763-843f-840b99be99dc,lkoons,2019/02/13,2019/02/13,lkoons,,1410420.43668298,3265675.87745081,./0.png
"5709",Yes,,Bend,0,Potable,Glue,PVC,"3","3","0",FIT5465,,Active,,,,"90",,1859806e-3a2c-4016-9fc2-29e2e82650c2,lkoons,2019/02/13,2019/02/13,lkoons,,1410429.78672989,3265568.91834714,./0.png
"5710",Yes,2010/05/03,Bend,4778.369,Potable,Mechanical,DuctileIron,"4","4","0",FIT5466,,Active,Star,Star,"3500",,,0cc2b038-e6d3-4989-b5cd-2e1253672b9f,lkoons,2019/02/13,2019/02/13,lkoons,,1416971.54628414,3185838.20674589,./0.png
"5711",Yes,,Bend,0,Potable,Unknown,PVC,"2","2","0",FIT5467,,Active,,,,"90",,49c6b9a5-1f5b-405d-b82d-6fdf109291ad,lkoons,2019/02/13,2019/02/13,lkoons,,1403024.43572697,3200274.34355597,./0.png
"5712",Yes,2010/06/07,Tee,4988.012,Potable,Mechanical,DuctileIron,"42","42","180",FIT5468,,Active,American,,,,,03a119ae-7739-4708-8ad6-3641012deb64,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463121.09834181,3110974.44308789,./0.png
"5713",Yes,2010/08/02,Coupling,4665.007,Potable,Gasket,PVC,"2","2","0",FIT5469,,Retired,,,,,,59654e20-c470-4a91-b08a-1a0974a971af,lkoons,2019/02/13,2019/02/13,lkoons,,1402588.86835665,3230866.05205747,./0.png
"5714",Yes,2010/08/02,Tee,4665.058,Potable,Mechanical,DuctileIron,"4","4","0",FIT5470,,Retired,Tyler,Star,"3500",,,43df5149-5e32-433d-b226-24a90e91403f,lkoons,2019/02/13,2019/02/13,lkoons,,1402588.8299709,3230863.55403097,./0.png
"5715",Yes,2010/08/02,Tee,4665.507,Potable,Mechanical,DuctileIron,"4","4","180",FIT5471,,Active,Tyler,Star,"3500",,,8a4a9e74-0dd2-4298-aba3-eb390cb8330c,lkoons,2019/02/13,2019/02/13,lkoons,,1402611.6370119,3230862.25810181,./0.png
"5716",Yes,2010/08/02,Coupling,5069.224,Potable,Gasket,PVC,"2.5","2.5","0",FIT5472,,Active,,,,,,fd8fa289-6521-4033-b3d9-34a2a605130b,lkoons,2019/02/13,2019/02/13,lkoons,,1460234.97288048,3154626.93911606,./0.png
"5717",Yes,2010/08/02,Coupling,5069.142,Potable,Gasket,PVC,"2.5","2.5","0",FIT5473,,Active,,,,,,3ef6b0c1-8c27-49c5-931e-0adae678dc15,lkoons,2019/02/13,2019/02/13,lkoons,,1460234.9978148,3154629.3987568,./0.png
"5718",Yes,2010/09/01,Tee,4664.81,Potable,Mechanical,DuctileIron,"4","2","0",FIT5474,,Active,Tyler,Star,"3500",,,2d5c5860-629f-452f-bfb9-7cbfcefc96a3,lkoons,2019/02/13,2019/02/13,lkoons,,1402598.47463664,3231561.12514238,./0.png
"5719",Yes,2010/09/01,Coupling,4666.383,Potable,Gasket,PVC,"2","2","0",FIT5475,,Active,,,,,,0ecb4e62-9cc1-458a-a8e3-6c34aa6241de,lkoons,2019/02/13,2019/02/13,lkoons,,1402609.54646489,3231547.1858658,./0.png
"5720",Yes,2010/09/01,Coupling,4665.576,Potable,Gasket,PVC,"2","2","0",FIT5476,,Active,,,,,,61f38320-fe38-4fff-bb5e-a2f884d589ea,lkoons,2019/02/13,2019/02/13,lkoons,,1402604.02646281,3231547.46900173,./0.png
"5721",Yes,2010/09/01,Tee,4665.444,Potable,Mechanical,DuctileIron,"4","2","0",FIT5477,,Active,Tyler,Star,"3500",,,c1225d66-3fe9-4715-8a30-f3f412466f8d,lkoons,2019/02/13,2019/02/13,lkoons,,1402599.03401873,3231547.69669156,./0.png
"5722",Yes,2010/09/01,SolidSleeve,4665.591,Potable,Mechanical,DuctileIron,"4","4","0",FIT5478,,Active,UnionFoundry,Star,"3500",,,c9fb7948-62a9-4abb-9267-fd1b7deff271,lkoons,2019/02/13,2019/02/13,lkoons,,1402599.39359806,3231544.93718264,./0.png
"5723",Yes,2010/09/01,Tee,4666.258,Potable,Mechanical,DuctileIron,"4","4","180",FIT5479,,Active,UnionFoundry,Star,"3500",,,9abd4cbe-1305-493d-87c1-68b632694a39,lkoons,2019/02/13,2019/02/13,lkoons,,1402599.81452897,3231525.32370481,./0.png
"5724",Yes,2010/09/08,SolidSleeve,4665.976,Potable,Mechanical,DuctileIron,"4","4","0",FIT5480,,Active,Tyler,Star,"3500",,,4cb78fd7-f81a-4076-96db-88d0d22378b2,lkoons,2019/02/13,2019/02/13,lkoons,,1402584.61114731,3231524.49660672,./0.png
"5725",Yes,2010/09/01,Coupling,4665.831,Potable,Gasket,PVC,"2","2","0",FIT5481,,Retired,,,,,,fb04d7a1-1157-4fdf-8ade-354ad8ab7e23,lkoons,2019/02/13,2019/02/13,lkoons,,1402581.74238664,3231522.31616488,./0.png
"5726",Yes,2010/09/01,Bend,4663.425,Potable,Mechanical,DuctileIron,"4","4","0",FIT5482,,Active,Tyler,Star,"3500","45",,99d84f95-35ce-45ea-b55e-e4f07f07f67d,lkoons,2019/02/13,2019/02/13,lkoons,,1402615.96607147,3230090.48700756,./0.png
"5727",Yes,2010/09/01,Bend,4662.26,Potable,Mechanical,DuctileIron,"4","4","0",FIT5483,,Active,Tyler,Star,"3500","45",,503664b8-6fcc-470d-b0ab-62bb10d3ecd5,lkoons,2019/02/13,2019/02/13,lkoons,,1402614.77152006,3230089.03753538,./0.png
"5728",Yes,2010/09/01,Bend,4658.857,Potable,Mechanical,DuctileIron,"4","4","0",FIT5484,,Active,Tyler,Star,"3500",22 1/2,,5e063c62-aeff-4175-ab17-0f83a9d9db4f,lkoons,2019/02/13,2019/02/13,lkoons,,1402587.89263681,3230053.52809197,./0.png
"5729",Yes,2010/09/01,Cap,4664.996,Potable,Mechanical,DuctileIron,"2","2","0",FIT5485,,Retired,,,,,,3a6fbf11-de1d-47b5-abdb-2e73e7fce43c,lkoons,2019/02/13,2019/02/13,lkoons,,1402588.83620448,3230861.07831414,./0.png
"5730",Yes,2010/09/01,Coupling,5041.835,Potable,Gasket,PVC,"2","2","0",FIT5486,,Active,,,,,,497f6949-9cf8-476f-bf0d-0d9fc227f8db,lkoons,2019/02/13,2019/02/13,lkoons,,1460958.72569805,3152510.09722114,./0.png
"5731",Yes,2010/09/01,Tap,0,Potable,Unknown,Brass,"4","1","0",FIT5487,,Active,,,,,,83e9d1a5-8152-479a-84d2-325f2c3d832e,lkoons,2019/02/13,2019/02/13,lkoons,,1402582.59048206,3230031.97465739,./0.png
"5732",Yes,2010/09/01,Tee,4665.97,Potable,Mechanical,DuctileIron,"4","2","270",FIT5488,Plugged West,Active,Tyler,Star,"3500",,,13b5e69f-7eef-4089-889b-eb610e250f9f,lkoons,2019/02/13,2019/02/13,lkoons,,1402581.33654755,3231524.33781439,./0.png
"5733",Yes,,Tee,4665.283,Potable,Mechanical,PVC,"2","2","0",FIT5489,,Retired,,,,,,f0bad410-4938-4f3b-a522-58664df5abad,lkoons,2019/02/13,2019/02/13,lkoons,,1402581.71285914,3231546.37648422,./0.png
"5734",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"4","4","0",FIT5490,,Active,,,,,,51df9baf-0f7a-492a-abe0-455601c42c92,lkoons,2019/02/13,2019/02/13,lkoons,,1408914.86784373,3267070.43699764,./0.png
"5735",Yes,2010/09/01,Tee,4675.255,Potable,Mechanical,DuctileIron,"3","3","0",FIT5491,,Active,Tyler,Ford,1500C,,,04a1b0f7-3c32-4a6d-b12b-d180e8a2113a,lkoons,2019/02/13,2019/02/13,lkoons,,1409266.00985798,3265897.39603664,./0.png
"5736",Yes,2010/09/01,Coupling,4675.312,Potable,Gasket,PVC,"3","3","0",FIT5492,,Active,,,,,,5cbcc196-6b65-47f0-bc30-f36847dcdca1,lkoons,2019/02/13,2019/02/13,lkoons,,1409265.97311264,3265900.15029623,./0.png
"5737",Yes,2010/09/01,Reducer,4675.279,Potable,Mechanical,DuctileIron,"3","1","0",FIT5493,,Active,Tyler,Ford,1500C,,,d49be797-9cfb-43a7-9b68-2ac7dc73ceea,lkoons,2019/02/13,2019/02/13,lkoons,,1409265.89010756,3265906.31760672,./0.png
"5738",Yes,2010/09/01,Reducer,4675.528,Potable,Mechanical,DuctileIron,"4","3","180",FIT5494,,Active,Tyler,Ford,1500C,,,ff8cf2d3-a0f5-4d8d-8189-b2b86323b7ce,lkoons,2019/02/13,2019/02/13,lkoons,,1409266.11484465,3265914.47802347,./0.png
"5739",Yes,2010/09/01,Coupling,4675.335,Potable,Mechanical,DuctileIron,"4","4","0",FIT5495,,Active,Powerseal,,,,,3f31b2af-3b4b-483f-ae97-a73897bac23e,lkoons,2019/02/13,2019/02/13,lkoons,,1409262.30186014,3265910.11385897,./0.png
"5740",Yes,2010/09/01,Cross,4675.463,Potable,Mechanical,DuctileIron,"4","4","0",FIT5496,,Active,Tyler,Star,"3500",,,87768c5a-c694-4fa0-8961-3d00927dcb2d,lkoons,2019/02/13,2019/02/13,lkoons,,1409265.8973254,3265909.92455488,./0.png
"5741",Yes,2010/09/01,Reducer,4682.744,Potable,Mechanical,DuctileIron,"4","3","270",FIT5497,,Active,,Star,"3500",,,99be2150-0ceb-4a3e-b28b-aa18952ca8c7,lkoons,2019/02/13,2019/02/13,lkoons,,1409834.99231581,3266690.36787589,./0.png
"5742",Yes,2010/09/01,Cap,4683.647,Potable,Mechanical,DuctileIron,"4","2","270",FIT5498,,Active,Tyler,Star,"3500",,,788150af-e2a4-47d5-8f08-32afb80ccc7a,lkoons,2019/02/13,2019/02/13,lkoons,,1409962.03832155,3266681.79013714,./0.png
"5743",Yes,2010/09/01,Coupling,4683.463,Potable,Gasket,PVC,"2","2","0",FIT5499,,Active,,,,,,6e20313d-476c-4b5e-8d77-111a4113e8e3,lkoons,2019/02/13,2019/02/13,lkoons,,1409963.75583781,3266681.61526872,./0.png
"5744",Yes,2010/09/01,Reducer,4686.034,Potable,Mechanical,DuctileIron,"4","3","0",FIT5500,,Active,Tyler,Star,1500C,,,9c024d40-8e2e-44e9-bf18-ff7988551d8d,lkoons,2019/02/13,2019/02/13,lkoons,,1410390.92197822,3266310.39160173,./0.png
"5745",Yes,2010/09/01,Reducer,4685.983,Potable,Mechanical,DuctileIron,"4","3","180",FIT5501,,Active,Tyler,Star,1500C,,,dc066cb2-46b7-438a-b900-e98b08321dd4,lkoons,2019/02/13,2019/02/13,lkoons,,1410390.33503714,3266318.71999714,./0.png
"5746",Yes,2010/09/01,Reducer,4685.647,Potable,Mechanical,DuctileIron,"4","3","270",FIT5502,,Active,Tyler,Star,1500C,,,307b5f6c-bbd8-446a-9fe6-6e18cdf27eda,lkoons,2019/02/13,2019/02/13,lkoons,,1410386.12835264,3266314.34631822,./0.png
"5747",Yes,2010/09/01,Tee,4686.219,Potable,Mechanical,DuctileIron,"4","4","180",FIT5503,,Active,Tyler,Star,"3500",,,aeabcfa7-1a0a-447b-9d8b-dde0bbfdd646,lkoons,2019/02/13,2019/02/13,lkoons,,1410390.57913114,3266314.25347064,./0.png
"5748",Yes,,Tee,0,Potable,Glue,PVC,"3","3","270",FIT5504,,Active,,,,,,ebf35bdb-f700-47b4-ba15-c3db45ab76b1,lkoons,2019/02/13,2019/02/13,lkoons,,1409268.32218932,3266267.53604439,./0.png
"5749",Yes,2010/09/01,Coupling,4683.638,Potable,Gasket,PVC,"2","2","0",FIT5505,,Active,,,,,,3c43d056-b98f-4478-a07b-8dac10979779,lkoons,2019/02/13,2019/02/13,lkoons,,1410039.50732672,3266649.56021473,./0.png
"5750",Yes,2010/09/01,Coupling,4682.838,Potable,Gasket,PVC,"2","2","0",FIT5506,,Active,,,,,,1a18a838-c4e2-4e68-b9c8-31db01974370,lkoons,2019/02/13,2019/02/13,lkoons,,1410039.34820631,3266651.64288773,./0.png
"5752",Yes,2010/09/01,Coupling,4675.305,Potable,Gasket,PVC,"2","2","0",FIT5508,,Active,,,,,,a338f482-bb43-413c-af21-32510c12d9c9,lkoons,2019/02/13,2019/02/13,lkoons,,1409269.92290789,3265897.35601047,./0.png
"5753",Yes,2010/09/01,Coupling,4676.057,Potable,Gasket,PVC,"2","2","0",FIT5509,,Active,,,,,,5e94bb0e-b64c-4197-9fec-fe82b2a19f1e,lkoons,2019/02/13,2019/02/13,lkoons,,1409289.72700214,3265897.43376622,./0.png
"5754",Yes,2010/09/01,Coupling,4676.11,Potable,Gasket,PVC,"2","2","0",FIT5510,,Active,,,,,,a04fae05-50a2-49ff-83fd-e95541ffd20f,lkoons,2019/02/13,2019/02/13,lkoons,,1409297.20959872,3265897.29564314,./0.png
"5755",Yes,2010/09/01,Coupling,4935.8,Potable,Gasket,PVC,"2","2","0",FIT5511,,Active,,,,,,1f536bd2-732d-44ff-9f16-1ddc0140e595,lkoons,2019/02/13,2019/02/13,lkoons,,1465054.07938398,3223185.82102689,./0.png
"5756",Yes,2010/09/01,Coupling,4935.756,Potable,Gasket,PVC,"2","2","0",FIT5512,,Active,,,,,,894193d8-6fca-4b49-afaa-ae06952453e3,lkoons,2019/02/13,2019/02/13,lkoons,,1465056.43042915,3223186.05002905,./0.png
"5757",Yes,2010/09/01,Coupling,4680.733,Potable,Gasket,PVC,"2","2","0",FIT5513,,Active,,,,,,5545ceb7-f01a-494b-a10b-5937aeae8b11,lkoons,2019/02/13,2019/02/13,lkoons,,1409958.31982505,3265715.30289689,./0.png
"5758",Yes,,Tee,0,Potable,Gasket,DuctileIron,"4","4","270",FIT5514,,Retired,,,,,,49bc5a9e-06f1-4b68-9e57-57562f6ef2a3,lkoons,2019/02/13,2019/02/13,lkoons,,1409684.7091518,3266491.59301098,./0.png
"5759",Yes,2010/10/01,Coupling,4853.095,Potable,Gasket,PVC,"2.5","2.5","0",FIT5515,,Active,,,,,,ee013102-ab54-40bf-965f-67b793f5c758,lkoons,2019/02/13,2019/02/13,lkoons,,1429595.65489414,3164724.40842238,./0.png
"5760",Yes,2010/10/01,Coupling,4853.443,Potable,Gasket,PVC,"2.5","2.5","0",FIT5516,,Active,,,,,,9781310b-a3d1-4406-8cd4-82cef7b3e2c5,lkoons,2019/02/13,2019/02/13,lkoons,,1429603.23525956,3164724.26537806,./0.png
"5761",Yes,2010/10/01,Tee,4853.205,Potable,Mechanical,DuctileIron,"4","4","90",FIT5517,,Active,,,,,,584778b5-67a9-469b-9e2e-b5aef2f5bb37,lkoons,2019/02/13,2019/02/13,lkoons,,1429598.45082031,3164724.49372405,./0.png
"5762",Yes,2010/10/01,Reducer,4853.064,Potable,Mechanical,DuctileIron,"4","3","270",FIT5518,,Active,Star,Star,"3500",,,14f082af-5a6e-40f2-831c-e6318386501c,lkoons,2019/02/13,2019/02/13,lkoons,,1429588.10996173,3164745.87885189,./0.png
"5763",Yes,2010/10/01,Bend,4853.326,Potable,Mechanical,DuctileIron,"4","4","0",FIT5519,,Active,Star,Star,"3500","90",,8b490bf7-8883-4178-b72e-658c8c7301ed,lkoons,2019/02/13,2019/02/13,lkoons,,1429597.06138739,3164746.41658047,./0.png
"5764",Yes,2010/10/01,Coupling,4855.563,Potable,Gasket,PVC,"4","4","0",FIT5520,,Retired,,,,,,cbf542ac-3f90-4a5b-a978-6e56a7e8d81d,lkoons,2019/02/13,2019/02/13,lkoons,,1450530.15436365,3228954.4410513,./0.png
"5765",Yes,2010/10/01,Coupling,4855.539,Potable,Gasket,PVC,"4","4","0",FIT5521,,Retired,,,,,,41f624e3-c26d-4c9e-af42-ab1f16b322c0,lkoons,2019/02/13,2019/02/13,lkoons,,1450530.06906198,3228958.13428539,./0.png
"5766",Yes,2010/10/01,Coupling,4881.189,Potable,Mechanical,DuctileIron,"10","10","0",FIT5523,,Active,Romac,,,,,33684b8d-9339-40ed-8511-b543d9d8fd32,lkoons,2019/02/13,2019/02/13,lkoons,,1448200.88474397,3223201.85380322,./0.png
"5767",Yes,,Reducer,0,Potable,Glue,PVC,"3","2","90",FIT5524,,Retired,,,,,,caa7bbb6-30bf-4ceb-a578-7215a310b049,lkoons,2019/02/13,2019/02/13,lkoons,,1409678.44144781,3265727.13587847,./0.png
"5768",Yes,2010/10/01,Tee,4686.807,Potable,Mechanical,PVC,"0.75","0.75","45",FIT5525,,Active,,,,,,20d54813-23e8-4d1b-834f-c91a23b9b9ce,lkoons,2019/02/13,2019/02/13,lkoons,,1410641.19739631,3255019.75178146,./0.png
"5769",Yes,2010/10/01,Coupling,4685.416,Potable,Unknown,PVC,"1","0.75","0",FIT5526,,Active,,,,,,563f2033-f7da-461d-882e-62a3f283f3e8,lkoons,2019/02/13,2019/02/13,lkoons,,1410643.3000824,3255023.01227364,./0.png
"5770",Yes,2010/10/01,Coupling,4893.602,Potable,Mechanical,DuctileIron,"10","10","0",FIT5527,,Active,Romac,,,,,1a0bbcf1-67da-43a5-acb9-14badfdcabeb,lkoons,2019/02/13,2019/02/13,lkoons,,1451574.1394804,3223196.50309214,./0.png
"5771",Yes,2010/10/01,Reducer,4893.526,Potable,Mechanical,DuctileIron,"12","10","90",FIT5528,,Active,Star,Ford,1500C,,,4848dfa2-06b6-4af1-9e21-d75039bc789a,lkoons,2019/02/13,2019/02/13,lkoons,,1451571.92032473,3223196.60643838,./0.png
"5772",Yes,2010/10/01,Bend,4893.933,Potable,Mechanical,DuctileIron,"12","12","0",FIT5529,,Active,Star,Ford,1500C,"45",,24b5a530-2a77-440c-ac91-600b91247810,lkoons,2019/02/13,2019/02/13,lkoons,,1451551.93348806,3223196.6809133,./0.png
"5773",Yes,2010/10/01,Bend,4892.924,Potable,Mechanical,DuctileIron,"12","12","0",FIT5530,,Active,Star,Star,1500S,"45",,ef4b1ffa-1da4-432a-987a-ebf1e687b80b,lkoons,2019/02/13,2019/02/13,lkoons,,1451536.68351856,3223183.41322331,./0.png
"5774",Yes,2010/10/01,Bend,4887.827,Potable,Mechanical,DuctileIron,"12","12","0",FIT5531,,Active,Star,Star,1500S,"45",,3b2c0631-6669-4809-a0c8-6f01bbdbc99c,lkoons,2019/02/13,2019/02/13,lkoons,,1451532.25570589,3223180.46572264,./0.png
"5775",Yes,2010/10/01,Bend,4887.599,Potable,Mechanical,DuctileIron,"12","12","0",FIT5532,,Active,Star,Ford,1500C,"45",,69c49f7a-42e1-4ccc-8c67-0672441617e0,lkoons,2019/02/13,2019/02/13,lkoons,,1451497.02021205,3223162.07829222,./0.png
"5776",Yes,2010/10/01,Bend,4889.16,Potable,Mechanical,DuctileIron,"12","12","0",FIT5533,,Active,Star,Ford,1500C,"45",,057a8ebc-dafa-4d6f-8d03-39845ba9601a,lkoons,2019/02/13,2019/02/13,lkoons,,1451481.22693656,3223167.77611548,./0.png
"5777",Yes,2010/10/01,Bend,4890.84,Potable,Mechanical,DuctileIron,"12","12","0",FIT5534,,Active,Star,Ford,1500C,22 1/2,,ea154970-d558-4e76-9404-926bd023dfa4,lkoons,2019/02/13,2019/02/13,lkoons,,1451479.84439339,3223170.97591223,./0.png
"5778",Yes,2010/10/01,Bend,4891.113,Potable,Mechanical,DuctileIron,"12","12","0",FIT5535,,Active,Star,Ford,1500C,11 1/4,,2f66d4fa-84da-4b8b-9987-69178991531e,lkoons,2019/02/13,2019/02/13,lkoons,,1451477.84341314,3223172.53857313,./0.png
"5779",Yes,2010/10/01,Bend,4892.292,Potable,Mechanical,DuctileIron,"12","12","0",FIT5536,,Active,Star,Ford,1500C,"45",,3bfb3f3e-7f42-4d22-90d3-6f4da44fd649,lkoons,2019/02/13,2019/02/13,lkoons,,1451447.71584873,3223197.90433605,./0.png
"5780",Yes,2010/10/01,Reducer,4890.29,Potable,Mechanical,DuctileIron,"12","10","270",FIT5537,,Active,Star,Ford,1500C,,,c58c1864-7fa4-401d-ab18-87c780c4d080,lkoons,2019/02/13,2019/02/13,lkoons,,1451423.51150081,3223196.89187089,./0.png
"5781",Yes,2010/10/01,Coupling,4890.268,Potable,Mechanical,DuctileIron,"10","10","0",FIT5538,,Active,Romac,,,,,7accec17-714a-4a7d-b8b1-7d453487f627,lkoons,2019/02/13,2019/02/13,lkoons,,1451421.58794823,3223196.88334072,./0.png
"5782",Yes,2010/10/01,Coupling,4889.405,Potable,Mechanical,DuctileIron,"10","10","0",FIT5539,,Active,,,,,,c7bbfa63-0d9e-4306-abc1-0cfa6d7f24a7,lkoons,2019/02/13,2019/02/13,lkoons,,1451512.82890747,3223170.25708164,./0.png
"5783",Yes,2010/10/01,Coupling,4891.233,Potable,Mechanical,DuctileIron,"10","10","0",FIT5540,,Active,,,,,,6353e68f-7705-441f-9312-3a72ddcbf4cb,lkoons,2019/02/13,2019/02/13,lkoons,,1451527.5231038,3223174.26101063,./0.png
"5784",Yes,2010/10/01,Coupling,4896.329,Potable,Mechanical,DuctileIron,"10","10","0",FIT5541,,Active,Powerseal,,,,,7864957f-83fe-4860-bc35-7bf54ca2bf38,lkoons,2019/02/13,2019/02/13,lkoons,,1451731.09946831,3223196.57231772,./0.png
"5785",Yes,2010/10/08,Coupling,4896.24,Potable,Mechanical,DuctileIron,"10","10","0",FIT5542,,Active,Romac,,,,,7e6a7d02-05d5-44aa-935c-cc234f7075f0,lkoons,2019/02/13,2019/02/13,lkoons,,1451727.26089332,3223196.61496855,./0.png
