id,enabled,installdat,type,elevation,watertype,diameter,comment,status,mfg,saddlemfg,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"8644",TRUE,2016/08/04,CurbStop,4958.602,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438846.707,3155188.312,./0.png
"8645",TRUE,2016/08/04,CurbStop,4958.68,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438851.528,3155197.142,./0.png
"8646",TRUE,2016/08/04,CurbStop,4958.516,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438801.326,3155213.304,./0.png
"8647",TRUE,2016/08/04,CurbStop,4958.23,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438796.568,3155204.353,./0.png
"8648",TRUE,2016/08/04,CorpStop,4957.156,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438828.818,3155190.028,./0.png
"8649",TRUE,2016/08/04,CorpStop,4957.1,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438832.602,3155194.871,./0.png
"8650",TRUE,2016/08/04,CorpStop,4957.262,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438833.262,3155198.451,./0.png
"8651",TRUE,2016/08/04,CorpStop,4957.17,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438839.077,3155207.404,./0.png
"8652",TRUE,2016/08/05,CurbStop,4959.081,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438892.099,3155297.726,./0.png
"8653",TRUE,2016/08/05,CurbStop,4959.282,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438895.421,3155307.998,./0.png
"8654",TRUE,2016/08/05,CurbStop,4959.246,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438849.901,3155331.864,./0.png
"8655",TRUE,2016/08/05,CurbStop,4959.13,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438852.825,3155341.466,./0.png
"8656",TRUE,2016/08/05,CorpStop,4957.492,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438886.161,3155329.969,./0.png
"8657",TRUE,2016/08/05,CorpStop,4957.71,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438883.51,3155320.538,./0.png
"8658",TRUE,2016/08/05,CorpStop,4957.685,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438881.859,3155311.359,./0.png
"8659",TRUE,2016/08/05,CorpStop,4958.057,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438879.325,3155302.816,./0.png
"8660",TRUE,2016/08/05,CurbStop,4958.382,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438922.243,3155412.836,./0.png
"8661",TRUE,2016/08/05,CorpStop,4956.658,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438907.98,3155415.265,./0.png
"8662",TRUE,2016/08/05,CorpStop,4956.402,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438909.251,3155424.975,./0.png
"8663",TRUE,2016/08/05,CurbStop,4958.241,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438923.368,3155422.425,./0.png
"8664",TRUE,2016/08/05,CurbStop,4958.101,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438878.369,3155468.864,./0.png
"8665",TRUE,2016/08/05,CorpStop,4956.266,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438913.605,3155466.001,./0.png
"8666",TRUE,2016/08/05,CorpStop,4956.011,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438914.282,3155473.597,./0.png
"8667",TRUE,2016/08/05,CurbStop,4957.703,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438879.552,3155477.954,./0.png
"8668",TRUE,2016/08/05,CurbStop,4957.188,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438934.396,3155531.34,./0.png
"8669",TRUE,2016/08/05,CurbStop,4957.099,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438934.38,3155540.165,./0.png
"8670",TRUE,2016/08/05,CorpStop,4955.279,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438919.347,3155540.694,./0.png
"8671",TRUE,2016/08/05,CorpStop,4955.408,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438919.115,3155532.783,./0.png
"8672",TRUE,2016/08/05,CurbStop,4947.441,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437908.203,3155122.919,./0.png
"8673",TRUE,2016/08/05,CurbStop,4947.059,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437898.668,3155124.779,./0.png
"8674",TRUE,2016/08/05,CurbStop,4947.12,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437899.103,3155072.265,./0.png
"8675",TRUE,2016/08/05,CurbStop,4947.289,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437909.19,3155070.328,./0.png
"8676",TRUE,2016/08/05,CorpStop,4947.018,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437914.429,3155084.453,./0.png
"8677",TRUE,2016/08/05,CorpStop,4946.58,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437903.485,3155087.336,./0.png
"8678",TRUE,2016/08/05,CorpStop,4946.488,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437900.57,3155087.09,./0.png
"8679",TRUE,2016/08/05,CorpStop,4946.197,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437893.931,3155089.175,./0.png
"8680",TRUE,2016/08/05,CurbStop,4948.348,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438001.584,3155105.655,./0.png
"8681",TRUE,2016/08/05,CorpStop,4947.419,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437994.542,3155070.209,./0.png
"8682",TRUE,2016/08/05,CorpStop,4947.576,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438003.668,3155068.659,./0.png
"8683",TRUE,2016/08/05,CurbStop,4948.505,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438010.339,3155103.569,./0.png
"8684",TRUE,2016/08/05,CurbStop,4948.665,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438029.752,3155047.728,./0.png
"8685",TRUE,2016/08/05,CorpStop,4947.944,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438031.512,3155061.925,./0.png
"8686",TRUE,2016/08/05,CorpStop,4948.055,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438041.116,3155060.221,./0.png
"8687",TRUE,2016/08/05,CurbStop,4949.059,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438038.889,3155045.769,./0.png
"8688",TRUE,2016/08/05,CurbStop,4950.524,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438167.579,3155034.635,./0.png
"8689",TRUE,2016/08/05,CorpStop,4949.332,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438166.384,3155057.48,./0.png
"8690",TRUE,2016/08/05,CorpStop,4949.277,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438158.449,3155057.324,./0.png
"8691",TRUE,2016/08/05,CurbStop,4949.985,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438158.587,3155034.608,./0.png
"8692",TRUE,2016/08/05,CorpStop,4948.824,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438121.465,3155057.681,./0.png
"8693",TRUE,2016/08/05,CurbStop,4949.494,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438122.292,3155086.866,./0.png
"8694",TRUE,2016/08/05,CurbStop,4951.3,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438254.387,3155098.592,./0.png
"8695",TRUE,2016/08/05,CorpStop,4950.383,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438265.439,3155066.678,./0.png
"8696",TRUE,2016/08/05,CorpStop,4950.54,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438275.939,3155069.717,./0.png
"8697",TRUE,2016/08/05,CurbStop,4951.187,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438279.707,3155051.525,./0.png
"8698",TRUE,2016/08/05,CurbStop,4951.983,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438319.523,3155118.572,./0.png
"8699",TRUE,2016/08/05,CorpStop,4950.647,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438331.237,3155094.212,./0.png
"8700",TRUE,2016/08/05,CorpStop,4950.798,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438339.113,3155097.779,./0.png
"8701",TRUE,2016/08/05,CurbStop,4951.984,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438327.924,3155122.497,./0.png
"8702",TRUE,2016/08/05,CurbStop,4952.685,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438417.769,3155110.029,./0.png
"8703",TRUE,2016/08/05,CorpStop,4951.499,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438409.062,3155126.103,./0.png
"8704",TRUE,2016/08/05,CorpStop,4951.333,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438402.573,3155123.246,./0.png
"8705",TRUE,2016/08/05,CurbStop,4952.37,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438410.342,3155105.211,./0.png
"8706",TRUE,2016/08/05,CurbStop,4953.625,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438436.007,3155184.942,./0.png
"8707",TRUE,2016/08/05,CorpStop,4952.744,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438456.311,3155154.172,./0.png
"8708",TRUE,2016/08/05,CorpStop,4952.912,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438464.283,3155160.403,./0.png
"8709",TRUE,2016/08/05,CurbStop,4953.253,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438443.416,3155191.621,./0.png
"8710",TRUE,2016/08/05,CurbStop,4954.534,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438529.808,3155284.335,./0.png
"8711",TRUE,2016/08/05,CurbStop,4954.789,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438534.502,3155291.713,./0.png
"8712",TRUE,2016/08/05,CorpStop,4953.671,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438564.872,3155271.343,./0.png
"8713",TRUE,2016/08/05,CorpStop,4953.687,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438560.133,3155264.447,./0.png
"8714",TRUE,2016/08/05,CorpStop,4953.603,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438555.062,3155255.846,./0.png
"8715",TRUE,2016/08/05,CorpStop,4953.524,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438549.971,3155248.344,./0.png
"8716",TRUE,2016/08/05,CurbStop,4954.406,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438560.727,3155239.719,./0.png
"8717",TRUE,2016/08/05,CurbStop,4954.576,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438566.666,3155247.698,./0.png
"8718",TRUE,2016/08/05,CurbStop,4955.237,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438592.094,3155413.4,./0.png
"8719",TRUE,2016/08/05,CorpStop,4954.02,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438626.094,3155399.232,./0.png
"8720",TRUE,2016/08/05,CorpStop,4954.127,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438623.019,3155390.995,./0.png
"8721",TRUE,2016/08/05,CurbStop,4955.528,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438589.055,3155404.401,./0.png
"8722",TRUE,2016/08/05,CurbStop,4954.996,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438624.301,3155349.085,./0.png
"8723",TRUE,2016/08/05,CorpStop,4954.109,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438610.701,3155354.813,./0.png
"8724",TRUE,2016/08/05,CorpStop,4953.989,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438613.357,3155361.752,./0.png
"8725",TRUE,2016/08/05,CurbStop,4955.084,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438627.256,3155358.271,./0.png
"8726",TRUE,2016/08/05,CurbStop,4954.211,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438658.795,3155470.533,./0.png
"8727",TRUE,2016/08/05,CorpStop,4953.357,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438645.789,3155472.823,./0.png
"8728",TRUE,2016/08/05,CorpStop,4953.506,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438647.316,3155482.325,./0.png
"8729",TRUE,2016/08/05,CurbStop,4954.372,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438659.739,3155480.766,./0.png
"8730",TRUE,2016/08/05,CurbStop,4953.355,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438612.473,3155538.522,./0.png
"8731",TRUE,2016/08/05,CorpStop,4952.499,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438649.948,3155541.328,./0.png
"8732",TRUE,2016/08/05,CorpStop,4952.53,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438649.425,3155549.033,./0.png
"8733",TRUE,2016/08/05,CurbStop,4953.237,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438612.513,3155547.88,./0.png
"8734",TRUE,2016/08/10,CurbStop,4944.352,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437965.969,3155354.178,./0.png
"8735",TRUE,2016/08/10,CurbStop,4944.129,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437963.623,3155407.138,./0.png
"8736",TRUE,2016/08/10,CurbStop,4944.529,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437956.603,3155355.422,./0.png
"8737",TRUE,2016/08/10,CurbStop,4944.038,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437953.682,3155409.875,./0.png
"8738",TRUE,2016/08/10,CorpStop,4943.212,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437954.07,3155373.508,./0.png
"8739",TRUE,2016/08/10,CorpStop,4943.382,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437958.57,3155371.73,./0.png
"8740",TRUE,2016/08/10,CorpStop,4943.544,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437963.204,3155371.689,./0.png
"8741",TRUE,2016/08/10,CorpStop,4943.669,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1437967.619,3155369.931,./0.png
"8742",TRUE,2016/08/10,CorpStop,4944.951,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438053.708,3155354.079,./0.png
"8743",TRUE,2016/08/10,CorpStop,4944.963,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438055.659,3155352.867,./0.png
"8744",TRUE,2016/08/10,CorpStop,4945.099,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438063.29,3155352.157,./0.png
"8745",TRUE,2016/08/10,CorpStop,4945.094,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438065.891,3155350.876,./0.png
"8746",TRUE,2016/08/10,CurbStop,4945.275,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438064.463,3155336.161,./0.png
"8747",TRUE,2016/08/10,CurbStop,4945.836,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438070.096,3155387.209,./0.png
"8748",TRUE,2016/08/10,CurbStop,4945.475,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438060.68,3155389.102,./0.png
"8749",TRUE,2016/08/10,CurbStop,4945.682,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438055.627,3155338.29,./0.png
"8750",TRUE,2016/08/10,CurbStop,4945.862,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438126.263,3155376.99,./0.png
"8751",TRUE,2016/08/10,CorpStop,4945.531,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438123.359,3155341.862,./0.png
"8752",TRUE,2016/08/10,CorpStop,4945.827,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438150.489,3155339.341,./0.png
"8753",TRUE,2016/08/10,CorpStop,4945.797,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438161.116,3155339.531,./0.png
"8754",TRUE,2016/08/10,CurbStop,4946.722,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438160.76,3155324.526,./0.png
"8755",TRUE,2016/08/10,CurbStop,4946.893,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438150.726,3155324.399,./0.png
"8756",TRUE,2016/08/10,CurbStop,4948.609,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438240.63,3155344.289,./0.png
"8757",TRUE,2016/08/10,CurbStop,4948.918,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438249.683,3155347.45,./0.png
"8758",TRUE,2016/08/10,CorpStop,4946.095,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438240.235,3155362.602,./0.png
"8759",TRUE,2016/08/10,CorpStop,4945.942,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438233.16,3155359.61,./0.png
"8760",TRUE,2016/08/10,CurbStop,4949.151,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438289.217,3155372.554,./0.png
"8761",TRUE,2016/08/10,CorpStop,4946.029,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438279.327,3155385.317,./0.png
"8762",TRUE,2016/08/10,CurbStop,4949.279,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438344.154,3155435.548,./0.png
"8763",TRUE,2016/08/10,CorpStop,4946.035,Potable,"1",GLH,Active,Ford,Ford,Feature,,2021/06/27,rmaple,2021/06/27,rmaple,,1438330.534,3155444.624,./0.png
