id,enabled,installdat,type,elevation,watertype,diameter,rotation,tracerwire,modelid,comment,status,openleft,curopen,turnsclose,mfg,megalugmfg,megalugmdl,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"2470",Yes,,Butterfly,5129.365,Potable,"16","0",No,V2222,,Active,Yes,Yes,"0",,Star,1500C,,b03db2f7-8ebf-4c05-b3ea-eff4b0062835,2019/02/13,lkoons,2019/02/13,lkoons,,3163810.97553797,1454984.75601873,./0.png
"2471",Yes,,Gate,4819.332,Potable,"4","120",Yes,V2223,,Active,Yes,Yes,"0",Mueller,Star,"3500",,585d2d19-cd38-4500-b5ce-07c249c61dc7,2019/02/13,lkoons,2019/02/13,lkoons,,3175683.28807938,1424709.03408998,./0.png
"2472",Yes,,Gate,4819.268,Potable,"4","115",Yes,V2224,,Active,Yes,Yes,"0",Mueller,Star,"3500",,6b51ab00-f7b4-401f-afee-04e128bf4bc5,2019/02/13,lkoons,2019/02/13,lkoons,,3175687.73787364,1424707.58035272,./0.png
"2473",Yes,2007/12/01,Gate,4914.907,NonPotable,"8","30",No,V2225,,Active,Yes,Yes,"0",Mueller,Star,"3500",,2b85b31f-c986-45ba-8b0e-c178d4a3dcde,2019/02/13,lkoons,2019/02/13,lkoons,,3152095.85198663,1443687.80453131,./1.png
"2653",Yes,,Gate,4759.156,Potable,"2","0",No,V2407,,Active,Yes,Yes,"0",,,,,203d3971-3bca-4cf3-9171-0fea8ea81274,2019/02/13,lkoons,2019/02/13,lkoons,,3258156.1326478,1418398.80491257,./0.png
"2474",Yes,2007/12/01,Gate,4916.368,NonPotable,"8","75",No,V2226,,Active,Yes,Yes,"0",Mueller,Star,"3500",,8805cc71-d2a4-4331-93a2-f6493a9acf4b,2019/02/13,lkoons,2019/02/13,lkoons,,3151971.74003014,1443882.06300107,./1.png
"2475",Yes,2007/12/01,Gate,4913.58,NonPotable,"6","60",No,V2227,,Active,Yes,Yes,"0",Mueller,Star,"3500",,7e13f177-12e1-41c7-a208-646ddf6e5e96,2019/02/13,lkoons,2019/02/13,lkoons,,3152540.40457521,1443371.61749965,./1.png
"2476",Yes,2007/12/01,Gate,4914.635,NonPotable,"6","90",No,V2228,,Active,Yes,Yes,"0",Mueller,Star,"3500",,c80dcacd-32ba-4023-ad29-2f55e4e5faed,2019/02/13,lkoons,2019/02/13,lkoons,,3152390.45999321,1443575.97043739,./1.png
"2477",Yes,2007/12/01,Gate,4918.476,NonPotable,"6","20",No,V2229,,Active,Yes,Yes,"0",Mueller,Star,"3500",,f57d3c49-5307-4d73-9960-95927ef810fa,2019/02/13,lkoons,2019/02/13,lkoons,,3151992.67305914,1444158.5539179,./1.png
"2478",Yes,2007/12/01,Gate,4914.824,NonPotable,"8","130",No,V2230,,Active,Yes,Yes,"0",Mueller,Star,"3500",,8e540495-2fa1-4349-8746-f80451837d2c,2019/02/13,lkoons,2019/02/13,lkoons,,3152104.34573606,1443666.24814397,./1.png
"2479",Yes,2007/12/01,Gate,4920.777,NonPotable,"6","30",No,V2231,,Active,Yes,Yes,"0",Mueller,Star,"3500",,d4e8c5d6-d928-4a9e-8610-1b5d4eb523e7,2019/02/13,lkoons,2019/02/13,lkoons,,3152182.70679981,1444418.37328014,./1.png
"2480",Yes,2007/12/01,Gate,4918.192,NonPotable,"6","135",No,V2232,,Active,Yes,Yes,"0",Mueller,Star,"3500",,05f2627f-d841-4c7a-bb44-c32326f2c744,2019/02/13,lkoons,2019/02/13,lkoons,,3151757.22536731,1443362.84848832,./1.png
"2481",Yes,2007/12/01,Gate,4918.441,NonPotable,"8","35",No,V2233,,Active,Yes,Yes,"0",Mueller,Star,"3500",,71bd3ef9-2f68-4dd9-82c2-623f55449605,2019/02/13,lkoons,2019/02/13,lkoons,,3151752.04296297,1443364.76383881,./1.png
"2482",Yes,2007/12/01,Gate,4918.038,NonPotable,"6","45",No,V2234,,Active,Yes,Yes,"0",Mueller,Star,"3500",,88a9b841-c8d6-413c-977d-6ed64b6d379e,2019/02/13,lkoons,2019/02/13,lkoons,,3151704.60014448,1443710.93965565,./1.png
"2483",Yes,2007/12/01,Gate,4920.728,NonPotable,"8","120",No,V2235,,Active,Yes,Yes,"0",Mueller,Star,"3500",,cb96a174-37d9-4e6c-943b-24a5e6987c9f,2019/02/13,lkoons,2019/02/13,lkoons,,3152297.14423497,1444590.22890756,./1.png
"2484",Yes,2007/12/01,Gate,4916.239,NonPotable,"8","160",No,V2236,,Active,Yes,Yes,"0",Mueller,Star,"3500",,be89d16a-0e64-4bb0-b345-f34cffea6bc0,2019/02/13,lkoons,2019/02/13,lkoons,,3151965.03335063,1443869.8458339,./1.png
"2485",Yes,2007/12/01,Gate,4922.632,NonPotable,"6","120",No,V2237,,Active,Yes,Yes,"0",Mueller,Star,"3500",,622bc459-ca2c-4484-bb3d-5bb3fe203ac4,2019/02/13,lkoons,2019/02/13,lkoons,,3152246.84545106,1444631.28295931,./1.png
"2486",Yes,2007/12/01,Gate,4922.3,NonPotable,"6","30",No,V2238,,Active,Yes,Yes,"0",Mueller,Star,"3500",,c1ac3775-e2cc-4c75-ae88-3987d0038f78,2019/02/13,lkoons,2019/02/13,lkoons,,3152272.44448122,1444619.46178873,./1.png
"2487",Yes,2007/10/01,Butterfly,4913.546,Potable,"16","0",Yes,V2239,,Active,Yes,Yes,"0",Mueller,Star,"3500",,3de15636-8dd7-43ef-8527-85cf3ac71a36,2019/02/13,lkoons,2019/02/13,lkoons,,3154446.49262655,1443866.88619414,./0.png
"2488",Yes,2007/10/15,Butterfly,4912.754,Potable,"16","0",Yes,V2240,,Active,Yes,Yes,"0",Mueller,Star,"3500",,099052ce-8777-4cf4-905d-e1eccdb687d3,2019/02/13,lkoons,2019/02/13,lkoons,,3154303.55918539,1443992.09066814,./0.png
"2489",Yes,2007/10/15,Gate,4914.104,Potable,"8","0",Yes,V2241,,Active,Yes,Yes,"24",Mueller,Star,"3500",,0c9882af-6d1b-49ae-b5b4-875cb601db9f,2019/02/13,lkoons,2019/02/13,lkoons,,3154295.83347905,1443971.1487809,./0.png
"2490",Yes,2007/10/15,Gate,4917.492,Potable,"4","90",Yes,V2242,,Active,Yes,Yes,"12",Mueller,Star,"3500",,99783dce-f72d-4f6b-859a-87b88dde9adf,2019/02/13,lkoons,2019/02/13,lkoons,,3154148.3367268,1443965.9142113,./0.png
"2491",Yes,2007/10/15,Gate,4917.352,Potable,"6","340",Yes,V2243,,Active,Yes,Yes,"18",Mueller,Star,"3500",,84f9dc3c-f8d0-4244-8a6a-a80562b82808,2019/02/13,lkoons,2019/02/13,lkoons,,3153714.24934039,1443846.30946365,./0.png
"2492",Yes,2007/10/15,Gate,4919.171,Potable,"6","20",Yes,V2244,,Active,Yes,Yes,"18",Mueller,Star,"3500",,5253f620-8165-47b6-b5d6-05d77d56f801,2019/02/13,lkoons,2019/02/13,lkoons,,3153504.27830364,1443834.97648107,./0.png
"2493",Yes,2007/10/15,Gate,4917.068,Potable,"4","75",Yes,V2245,,Active,Yes,Yes,"12",Mueller,Star,"3500",,816a97da-8397-4f7c-8d16-1e80291dce9a,2019/02/13,lkoons,2019/02/13,lkoons,,3153728.78540055,1443833.98599748,./0.png
"2494",Yes,2007/10/15,Gate,4918.069,Potable,"4","100",Yes,V2246,,Active,Yes,Yes,"12",Mueller,Star,"3500",,70deb6ce-53a6-4607-8a37-c54bc1265d01,2019/02/13,lkoons,2019/02/13,lkoons,,3153509.79600914,1443810.53427273,./0.png
"2495",Yes,2007/10/15,Gate,4918.271,Potable,"4","45",Yes,V2247,,Active,Yes,Yes,"12",Mueller,Star,"3500",,99d441b0-2358-45f3-8dd2-cf1f6ae37da3,2019/02/13,lkoons,2019/02/13,lkoons,,3152847.11131088,1443968.14419372,./0.png
"2496",Yes,2007/10/15,Gate,4918.509,Potable,"6","320",Yes,V2248,,Active,Yes,Yes,"18",Mueller,Star,"3500",,4cf34712-0689-466d-b6c9-e077b4c8bbe6,2019/02/13,lkoons,2019/02/13,lkoons,,3152843.32227647,1443947.69672807,./0.png
"2497",Yes,2007/10/15,Gate,4917.122,Potable,"4","35",Yes,V2249,,Active,Yes,Yes,"12",Mueller,Star,"3500",,e44b1d31-352b-46ea-b63c-895116678be0,2019/02/13,lkoons,2019/02/13,lkoons,,3152698.98890372,1443796.50936639,./0.png
"3462",Yes,2016/10/14,Gate,4924.322,Potable,"6","0",Yes,,"0",Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/06/12,rmaple,2021/06/12,rmaple,,3153003.236,1446903.947,./0.png
"2498",Yes,2007/10/15,Gate,4914.907,Potable,"6","330",Yes,V2250,,Active,Yes,Yes,"18",Mueller,Star,"3500",,8ccdc962-d8fd-4782-ac89-75a02c690cc0,2019/02/13,lkoons,2019/02/13,lkoons,,3152528.06765763,1443627.86665906,./0.png
"2499",Yes,2007/10/15,Gate,4913.942,Potable,"4","70",Yes,V2251,,Active,Yes,Yes,"12",Mueller,Star,"3500",,c0b31138-7a21-4d0f-a094-2be0d6575f0b,2019/02/13,lkoons,2019/02/13,lkoons,,3152542.80909798,1443622.10518764,./0.png
"2500",Yes,2007/10/15,Gate,4913.231,Potable,"4","90",Yes,V2252,,Active,Yes,Yes,"12",Mueller,Star,"3500",,11346252-1957-49b2-a84c-4363a0547d32,2019/02/13,lkoons,2019/02/13,lkoons,,3152381.3855363,1443582.23354822,./0.png
"2501",Yes,2007/10/15,Gate,4913.53,Potable,"4","40",Yes,V2253,,Active,Yes,Yes,"12",Mueller,Star,"3500",,64926262-f344-4bf1-91da-dabddb3b7789,2019/02/13,lkoons,2019/02/13,lkoons,,3152098.96221663,1443689.90229614,./0.png
"2502",Yes,2007/10/01,Gate,4913.491,Potable,"4","310",Yes,V2254,,Active,Yes,Yes,"12",Mueller,Star,"3500",,b48f20ae-c00b-437b-8887-e7ac296c6800,2019/02/13,lkoons,2019/02/13,lkoons,,3152102.75945313,1443676.8186609,./0.png
"2503",Yes,2007/10/01,Gate,4920.563,Potable,"4","300",Yes,V2255,,Active,Yes,Yes,"12",Mueller,Star,"3500",,d0ff0910-6c65-43dc-8003-99c86b321cf7,2019/02/13,lkoons,2019/02/13,lkoons,,3152301.11437139,1444583.63180789,./0.png
"2504",Yes,2007/10/01,Gate,4914.901,Potable,"4","350",Yes,V2256,,Active,Yes,Yes,"12",Mueller,Star,"3500",,1d1dd1a9-d40c-490e-b1ff-97dd2ebc32ce,2019/02/13,lkoons,2019/02/13,lkoons,,3151968.95164989,1443863.0955193,./0.png
"2505",Yes,2007/10/01,Gate,4918.542,Potable,"4","40",Yes,V2257,,Active,Yes,Yes,"12",Mueller,Star,"3500",,81bdeb9d-4fc2-4078-9c0d-76f7c44ca102,2019/02/13,lkoons,2019/02/13,lkoons,,3152192.77764581,1444421.95168506,./0.png
"2506",Yes,2007/10/01,Gate,4920.422,Potable,"4","30",Yes,V2258,,Active,Yes,Yes,"12",Mueller,Star,"3500",,227149df-f84d-4165-9279-6677799d3599,2019/02/13,lkoons,2019/02/13,lkoons,,3152295.8935813,1444597.72922064,./0.png
"2507",Yes,2007/10/01,Gate,4918.258,Potable,"4","310",Yes,V2259,,Active,Yes,Yes,"12",Mueller,Star,"3500",,e63bac81-5353-4ea0-820c-29199b8db41d,2019/02/13,lkoons,2019/02/13,lkoons,,3152163.35611673,1444439.67179398,./0.png
"2508",Yes,2007/10/01,Gate,4914.767,Potable,"4","40",Yes,V2260,,Active,Yes,Yes,"12",Mueller,Star,"3500",,37763cbd-144d-48a3-abe7-81ae258e4ffa,2019/02/13,lkoons,2019/02/13,lkoons,,3151902.26215072,1443416.25520565,./0.png
"2509",Yes,2007/10/01,Gate,4917.21,Potable,"6","70",Yes,V2261,,Active,Yes,Yes,"18",Mueller,Star,"3500",,11c4ecde-d608-457c-b0be-bc414df7026c,2019/02/13,lkoons,2019/02/13,lkoons,,3153720.19158572,1443861.59322573,./0.png
"2510",Yes,2007/10/01,Gate,4917.644,Potable,"2","40",Yes,V2262,,Active,Yes,Yes,"6",Mueller,Star,"3500",,f025de5d-3e4c-4769-9f03-34a993657e6f,2019/02/13,lkoons,2019/02/13,lkoons,,3152759.24403255,1443862.35470714,./0.png
"2511",Yes,2007/10/01,Gate,4915.476,Potable,"2","300",No,V2263,,Active,Yes,Yes,"6",Mueller,Star,"3500",,000bd832-d9e2-4828-bb11-c8dc7b1dc855,2019/02/13,lkoons,2019/02/13,lkoons,,3153566.97240397,1443643.02312481,./0.png
"2512",Yes,2007/10/01,Gate,4913.283,Potable,"6","0",Yes,V2264,,Active,Yes,Yes,"18",Mueller,Star,"3500",,cb314c69-255a-41fc-ae5a-dbacc0a353d5,2019/02/13,lkoons,2019/02/13,lkoons,,3154300.90794396,1444009.67462248,./0.png
"2513",Yes,2007/10/01,Gate,4914.81,Potable,"4","70",Yes,V2265,,Active,Yes,Yes,"12",Mueller,Star,"3500",,186a347b-200f-433e-8cb3-74d520997eb9,2019/02/13,lkoons,2019/02/13,lkoons,,3151978.65635489,1443877.63059522,./0.png
"2514",Yes,2007/12/01,Gate,4918.953,NonPotable,"12","320",No,V2266,,Active,Yes,Yes,"0",Mueller,Star,"3500",,5d866a0c-7c93-45f9-8b06-479a2f1f97c1,2019/02/13,lkoons,2019/02/13,lkoons,,3154190.46229872,1443985.90236031,./1.png
"2515",Yes,2007/12/01,Gate,4918.812,NonPotable,"8","340",No,V2267,,Active,Yes,Yes,"0",Clow,Star,"3500",,9acf4387-d8ee-4ad9-be81-edc973428950,2019/02/13,lkoons,2019/02/13,lkoons,,3153710.64206414,1443835.28947257,./1.png
"2516",Yes,2007/12/01,Gate,4918.636,NonPotable,"6","70",No,V2268,,Active,Yes,Yes,"0",Mueller,Star,"3500",,e81446bd-f516-451a-9230-5515b61d551c,2019/02/13,lkoons,2019/02/13,lkoons,,3153726.08593088,1443824.25242114,./1.png
"2517",Yes,2007/12/01,Gate,4920.748,NonPotable,"8","10",No,V2269,,Active,Yes,Yes,"0",Mueller,Star,"3500",,cdb0f136-e552-4687-9c98-14c81f1c497f,2019/02/13,lkoons,2019/02/13,lkoons,,3153507.98302063,1443825.75733939,./1.png
"2518",Yes,2007/12/01,Gate,4917.92,NonPotable,"6","20",No,V2270,,Active,Yes,Yes,"0",Mueller,Star,"3500",,5a0e78c3-c883-4323-b894-3ddc67a135ab,2019/02/13,lkoons,2019/02/13,lkoons,,3153724.46519922,1443688.54796815,./1.png
"2519",Yes,2007/12/01,Gate,4920.079,NonPotable,"6","100",No,V2271,,Active,Yes,Yes,"0",Mueller,Star,"3500",,23743241-b45a-4e4c-a15d-dda8babc62a2,2019/02/13,lkoons,2019/02/13,lkoons,,3153517.39704381,1443810.40927298,./1.png
"2520",Yes,2007/12/01,Gate,4921.145,NonPotable,"6","300",No,V2272,,Active,Yes,Yes,"0",Mueller,Star,"3500",,67556493-c472-4020-82b5-e210e9d1557c,2019/02/13,lkoons,2019/02/13,lkoons,,3153407.22928514,1443858.42722157,./1.png
"2521",Yes,2007/12/01,Gate,4920.974,NonPotable,"8","330",No,V2273,,Active,Yes,Yes,"0",Mueller,Star,"3500",,d4806862-b0d7-4837-bd28-c18dc93a480e,2019/02/13,lkoons,2019/02/13,lkoons,,3152845.26452981,1443940.85520631,./1.png
"2522",Yes,2007/12/01,Gate,4918.472,NonPotable,"6","30",No,V2274,,Active,Yes,Yes,"0",Mueller,Star,"3500",,2cb7260e-41a1-4ce6-a176-dd3c797ba2e2,2019/02/13,lkoons,2019/02/13,lkoons,,3152771.57406038,1443865.07254948,./1.png
"2523",Yes,2007/12/01,Gate,4920.271,NonPotable,"6","50",No,V2275,,Active,Yes,Yes,"0",Mueller,Star,"3500",,f51e59dd-995a-4233-8aaa-12b458381535,2019/02/13,lkoons,2019/02/13,lkoons,,3152841.23501031,1443963.10384947,./1.png
"2524",Yes,2007/12/01,Gate,4919.497,NonPotable,"12","70",No,V2276,,Active,Yes,Yes,"0",Mueller,Star,"3500",,58e05064-36d5-409c-906a-ffd4c561912a,2019/02/13,lkoons,2019/02/13,lkoons,,3153710.61417705,1443870.19524264,./1.png
"2525",Yes,2007/12/01,Gate,4916.85,NonPotable,"8","340",No,V2277,,Active,Yes,Yes,"0",Mueller,Star,"3500",,8fe5a01e-134b-481a-8951-7a72ada08df8,2019/02/13,lkoons,2019/02/13,lkoons,,3152524.88787398,1443619.31385465,./1.png
"2526",Yes,2007/12/01,Gate,4918.311,NonPotable,"6","30",No,V2278,,Active,Yes,Yes,"0",Mueller,Star,"3500",,6ebba6c8-cf1f-43af-acc2-936f684f42ca,2019/02/13,lkoons,2019/02/13,lkoons,,3152703.92787021,1443802.22949931,./1.png
"2527",Yes,2007/12/01,Gate,4916.236,NonPotable,"6","70",No,V2279,,Active,Yes,Yes,"0",Mueller,Star,"3500",,de5f0f45-49e3-406c-adac-209278bd1963,2019/02/13,lkoons,2019/02/13,lkoons,,3152538.93082489,1443612.22266148,./1.png
"3463",Yes,2016/10/17,Gate,4919.446,NonPotable,"12","0",Yes,,"0",Active,Yes,Yes,"38",Clow,Star,1500C,Feature,,2021/06/12,rmaple,2021/06/12,rmaple,,3152073.395,1445742.95,./1.png
"2528",Yes,2007/12/01,Gate,4920.807,NonPotable,"4","70",No,V2280,,Active,Yes,Yes,"0",Mueller,Star,"3500",,97783fa8-87a3-4e7b-b8e7-e4406acfc085,2019/02/13,lkoons,2019/02/13,lkoons,,3153973.72421513,1443930.61670972,./1.png
"2529",Yes,2007/12/01,Gate,4918.179,NonPotable,"1","40",No,V2281,,Active,Yes,Yes,"0",Mueller,Star,"3500",,e3ece4c3-92b0-4705-b94f-5819f2a99aa8,2019/02/13,lkoons,2019/02/13,lkoons,,3154197.95309739,1443998.46139032,./1.png
"2530",Yes,2007/12/01,Gate,4916.205,NonPotable,"8","90",No,V2282,,Active,Yes,Yes,"0",Mueller,Star,"3500",,bded019e-29b0-42f6-bce6-7c72cfa7e754,2019/02/13,lkoons,2019/02/13,lkoons,,3154284.43520789,1444025.12373856,./1.png
"2531",Yes,2007/12/01,Gate,4916.802,Potable,"6","0",Yes,V2283,,Active,Yes,Yes,"18",Mueller,Star,"3500",,cdd187a7-340f-46a5-8332-aca5392ac9dc,2019/02/13,lkoons,2019/02/13,lkoons,,3152647.55856039,1445426.76266757,./0.png
"2532",Yes,2007/12/01,Gate,4916.263,Potable,"6","85",Yes,V2284,,Active,Yes,No,"18",Mueller,Star,"3500",,ffd6e74c-cb22-4c69-969d-3655abd54178,2019/02/13,lkoons,2019/02/13,lkoons,,3152627.56581822,1445432.19835223,./0.png
"2533",Yes,2007/12/01,Gate,4927.291,Potable,"6","285",Yes,V2285,,Active,Yes,Yes,"18",Mueller,Star,"3500",,cac1f635-9cae-4ab3-866f-bf60e4656b7d,2019/02/13,lkoons,2019/02/13,lkoons,,3153008.07424356,1445445.82168455,./0.png
"2534",Yes,2007/12/01,Gate,4921.727,NonPotable,"6","40",Yes,V2286,,Active,Yes,Yes,"18",Mueller,Star,"3500",,b7af5030-aeb6-4f5b-915b-dd7fe18860cb,2019/02/13,lkoons,2019/02/13,lkoons,,3152518.44562964,1444813.68023232,./1.png
"2535",Yes,2007/12/01,Gate,4921.223,NonPotable,"8","290",Yes,V2287,,Active,Yes,Yes,"24",Mueller,Star,"3500",,3b9b25e5-3045-4f78-b733-2636ed2ad74c,2019/02/13,lkoons,2019/02/13,lkoons,,3152595.23943931,1444996.36556248,./1.png
"2536",Yes,2007/12/01,Gate,4920.934,NonPotable,"6","300",Yes,V2288,,Active,Yes,Yes,"18",Mueller,Star,"3500",,a3135d68-d553-4972-b351-b43719a186de,2019/02/13,lkoons,2019/02/13,lkoons,,3152631.77315889,1444989.76583815,./1.png
"2537",Yes,2007/12/01,Gate,0,NonPotable,"6","30",Yes,V2289,,Active,Yes,Yes,"18",Mueller,Star,"3500",,0bf24d4f-4e5c-4f00-be55-cf4b96ad0a00,2019/02/13,lkoons,2019/02/13,lkoons,,3152619.42738305,1444996.49482732,./1.png
"2538",Yes,2007/12/01,Gate,4918.191,NonPotable,"8","90",Yes,V2290,,Active,Yes,Yes,"24",Mueller,Star,"3500",,ff7bd011-2294-424f-8253-0a40dfeac006,2019/02/13,lkoons,2019/02/13,lkoons,,3152621.24693322,1445404.02288364,./1.png
"2539",Yes,2007/12/01,Gate,4918.92,NonPotable,"12","0",Yes,V2291,,Active,Yes,Yes,"36",Mueller,Star,"3500",,7178fb01-cc5f-4ba5-8420-ae8ede0b5544,2019/02/13,lkoons,2019/02/13,lkoons,,3152631.7157443,1445419.8761984,./1.png
"2540",Yes,2007/12/01,Gate,4918.721,NonPotable,"6","90",Yes,V2292,,Active,Yes,Yes,"18",Mueller,Star,"3500",,6554ce46-7f65-4224-8127-f90fd5efd6e4,2019/02/13,lkoons,2019/02/13,lkoons,,3152661.74947689,1445422.01759832,./1.png
"2541",Yes,2007/12/01,Gate,4928.435,NonPotable,"8","105",Yes,V2293,,Active,Yes,Yes,"24",Mueller,Star,"3500",,b9db5e43-da51-4469-885a-66d7f574d08a,2019/02/13,lkoons,2019/02/13,lkoons,,3152999.22124289,1445440.19571155,./1.png
"2542",Yes,2008/03/01,Gate,4935.324,Potable,"6","0",No,V2295,,Active,Yes,Yes,"24",Mueller,Star,"3500",,288ab28d-8729-4d18-87a0-b62c1bec8423,2019/02/13,lkoons,2019/02/13,lkoons,,3154344.84650439,1446832.64469831,./0.png
"2543",Yes,2008/03/01,Gate,4930.962,Potable,"6","85",No,V2296,,Active,Yes,Yes,"24",Mueller,Star,"3500",,ebe50825-c28f-4b8e-b281-ebe5113c7b85,2019/02/13,lkoons,2019/02/13,lkoons,,3153763.44117114,1446856.04064889,./0.png
"2544",Yes,2008/03/01,Gate,4926.642,Potable,"6","10",No,V2297,,Active,Yes,No,"24",Mueller,Star,"3500",,e373f123-7925-44c8-a3b2-4364fbaad3eb,2019/02/13,lkoons,2019/02/13,lkoons,,3153253.06981656,1446845.53542057,./0.png
"2545",Yes,2008/03/01,Gate,4926.635,Potable,"6","110",No,V2298,,Active,Yes,Yes,"24",Mueller,Star,"3500",,eae82602-5451-445c-bf3f-110fed819e7b,2019/02/13,lkoons,2019/02/13,lkoons,,3153254.57014164,1446831.74082872,./0.png
"2546",Yes,2008/03/01,Gate,4927.90003,Potable,"6","110",No,V2299,,Active,Yes,Yes,"24",Mueller,Star,"3500",,abdbae61-97da-4028-a690-6b1854994ae5,2019/02/13,lkoons,2019/02/13,lkoons,,3153213.34351805,1446638.90853722,./0.png
"2547",Yes,2008/03/01,Gate,4929.38,Potable,"6","95",No,V2300,,Active,Yes,Yes,"24",Mueller,Star,"3500",,c068633b-b7b2-433a-8a9b-1854fe70176d,2019/02/13,lkoons,2019/02/13,lkoons,,3153164.76421888,1446351.76245798,./0.png
"2548",Yes,2008/03/01,Gate,4931.685,Potable,"6","120",No,V2301,,Active,Yes,Yes,"24",Mueller,Star,"3500",,35bf0053-1a53-4b12-93be-a611658fe147,2019/02/13,lkoons,2019/02/13,lkoons,,3153090.32440713,1446076.20001698,./0.png
"2549",Yes,2008/03/01,Gate,4929.769,Potable,"6","105",No,V2302,,Active,Yes,Yes,"24",Mueller,Star,"3500",,800e8968-aef4-4dd3-9f5b-7d1f50f61ce2,2019/02/13,lkoons,2019/02/13,lkoons,,3153010.45580047,1445806.27175106,./0.png
"2550",Yes,2008/03/01,Gate,4928.417,Potable,"4","10",No,V2303,,Active,Yes,Yes,"12",Mueller,Star,"3500",,2b1bef8e-7f87-4479-a9bb-c8165d96666f,2019/02/13,lkoons,2019/02/13,lkoons,,3153202.46788363,1446651.60634647,./0.png
"2551",Yes,2008/03/01,Gate,4929.048,Potable,"4","10",No,V2304,,Active,Yes,Yes,"12",Mueller,Star,"3500",,1a8ef94e-c44f-429b-bcec-c46e54846cb6,2019/02/13,lkoons,2019/02/13,lkoons,,3153153.62578972,1446363.16138531,./0.png
"2552",Yes,2008/03/01,Gate,4931.315,Potable,"4","20",No,V2305,,Active,Yes,Yes,"12",Mueller,Star,"3500",,864e77ee-548b-417c-a6c9-d5394f6f4bdb,2019/02/13,lkoons,2019/02/13,lkoons,,3153075.54326873,1446070.51498897,./0.png
"2553",Yes,2008/03/01,Gate,4929.567,Potable,"4","0",No,V2306,,Active,Yes,Yes,"12",Mueller,Star,"3500",,82130f38-aeee-4291-b9ea-5c7d7440d2a9,2019/02/13,lkoons,2019/02/13,lkoons,,3152995.34132938,1445790.90728048,./0.png
"2554",Yes,2007/12/01,Gate,4928.676,NonPotable,"8","100",No,V2307,,Active,Yes,No,"24",Mueller,Star,"3500",,d39c1c87-c727-4ce1-bdab-08ae74b05c86,2019/02/13,lkoons,2019/02/13,lkoons,,3153237.46190813,1446791.26420364,./1.png
"2555",Yes,2007/12/01,Gate,4928.19,NonPotable,"6","10",No,V2308,,Active,Yes,Yes,"24",Mueller,Star,"3500",,5783cf25-9dbe-49b2-bf19-bb1f2b98a409,2019/02/13,lkoons,2019/02/13,lkoons,,3153237.80672371,1446785.95286256,./1.png
"2556",Yes,2007/12/01,Gate,4931.51,NonPotable,"8","95",No,V2309,,Active,Yes,Yes,"24",Mueller,Star,"3500",,e1451de5-0bad-40ab-bbfc-1e103f656b9c,2019/02/13,lkoons,2019/02/13,lkoons,,3153160.47945055,1446389.4726844,./1.png
"2557",Yes,2007/12/01,Gate,4932.151,NonPotable,"6","20",No,V2310,,Active,Yes,Yes,"18",Mueller,Star,"3500",,7f14615b-e01d-4f52-9352-e4d6f93042d0,2019/02/13,lkoons,2019/02/13,lkoons,,3153134.54282264,1446241.44673373,./1.png
"3464",Yes,2016/10/17,Gate,4919.323,NonPotable,"12","0",Yes,,"0",Active,Yes,Yes,"38",Clow,Star,1500C,Feature,,2021/06/12,rmaple,2021/06/12,rmaple,,3152062.236,1445744.341,./1.png
"2558",Yes,2007/12/01,Gate,4933.033,NonPotable,"8","115",No,V2311,,Active,Yes,Yes,"24",Mueller,Star,"3500",,ca515363-cc0e-4aff-98f5-87ba632fd8d1,2019/02/13,lkoons,2019/02/13,lkoons,,3153089.28241447,1446094.6602819,./1.png
"2559",Yes,2007/12/01,Gate,4932.625,NonPotable,"6","20",No,V2312,,Active,Yes,Yes,"18",Mueller,Star,"3500",,86b1ffb9-77ad-474b-a8a2-6a99835c37a0,2019/02/13,lkoons,2019/02/13,lkoons,,3153045.75723906,1445954.8830024,./1.png
"2560",Yes,2007/12/01,Gate,4930.23,NonPotable,"8","345",No,V2313,,Active,Yes,Yes,"24",Mueller,Star,"3500",,467cadb3-498e-461a-8e3d-ad5bb025d37d,2019/02/13,lkoons,2019/02/13,lkoons,,3153020.31076764,1445676.96590731,./1.png
"2561",Yes,2007/12/01,Gate,4929.412,NonPotable,"6","20",No,V2314,,Active,Yes,Yes,"18",Mueller,Star,"3500",,0edc07a5-fb0a-4235-83e8-7e3b6b5b520b,2019/02/13,lkoons,2019/02/13,lkoons,,3153179.16281214,1446674.62565739,./1.png
"2562",Yes,2007/12/01,Gate,4929.458,NonPotable,"6","105",No,V2315,,Active,Yes,Yes,"18",Mueller,Star,"3500",,7b86d787-9e62-4738-99c1-e757142cc51b,2019/02/13,lkoons,2019/02/13,lkoons,,3153173.99779622,1446674.97276956,./1.png
"2563",Yes,2007/12/01,Gate,4930.932,NonPotable,"6","0",No,V2316,,Active,Yes,Yes,"18",Mueller,Star,"3500",,05cb7c31-95d8-4c52-832f-9ae496095df8,2019/02/13,lkoons,2019/02/13,lkoons,,3153127.86599872,1446384.0238764,./1.png
